SampleDepth	Sources	Station	Time	Latitude	Longitude	Xkm	Ykm	Month	Year	BottomDepth	Season	Discovery	RelativeDepth
631	51.32	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	4179
700	42.42	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	4110
666	38.32	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	4144
1317	37.29	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3493
1352	36.27	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3458
1417	32.16	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3393
1386	31.82	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3424
938	28.74	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3872
1009	28.74	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3801
974	26.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3836
1652	26	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3158
1043	25.66	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3767
1719	25.66	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3091
1686	22.24	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3124
2048	15.05	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2762
1751	14.71	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	3059
2080	12.66	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2730
2015	11.63	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2795
2378	10.95	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2432
2114	8.9	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2696
2345	6.16	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2465
2711	5.47	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2099
2412	4.11	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2398
2445	4.11	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2365
2744	4.11	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2066
2779	3.42	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2031
3044	3.42	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1766
3441	2.39	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1369
3473	2.39	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1337
3742	2.05	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1068
3776	2.05	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1034
3140	1.71	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1670
3406	1.71	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1404
2810	1.37	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	2000
3074	1.37	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1736
3810	1.37	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1000
3841	1.37	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	969
4109	1.37	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	701
4174	1.03	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	636
4141	0.68	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	669
4206	0.68	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	604
4766	0.68	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	44
4797	0.68	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	13
4866	0.68	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	-56
3108	0.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1702
3509	0.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	1301
4437	0.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	373
4469	0.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	341
4502	0.34	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	308
4831	0	16	1	49.0322	-16.1493	-156.562	-107.566	10	2002	4810	2	266	-21
724	28.7	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4084
858	27.59	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3950
689	24.24	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4119
655	23.97	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4153
823	21.46	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3985
1185	19.79	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3623
758	18.95	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4050
924	17.83	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3884
1252	17.83	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3556
1087	17.28	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3721
1216	17.28	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3592
556	16.72	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4252
891	16.72	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3917
1152	16.72	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3656
956	16.44	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3852
1054	16.44	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3754
1651	16.16	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3157
1119	15.88	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3689
790	15.05	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4018
623	14.49	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4185
987	14.21	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3821
1684	14.21	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3124
1022	13.1	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3786
1718	12.26	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3090
1783	11.37	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3025
588	8.64	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	4220
1749	6.13	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	3059
2343	5.29	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	2465
2375	4.74	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	2433
2408	4.74	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	2400
2472	4.35	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	2336
2441	4.18	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	2367
3060	2.79	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1748
3844	2.23	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	964
3093	1.95	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1715
3811	1.95	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	997
3160	1.39	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1648
4424	1.39	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	384
3877	1.34	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	931
3125	1.11	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1683
3192	1	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1616
4488	0.84	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	320
3746	0.56	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1062
3778	0.56	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	1030
4551	0.33	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	257
4455	0.28	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	353
4521	0.28	17	2	48.7772	-16.4845	-181.965	-135.902	10	2002	4808	2	266	287
580	36.33	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4148
516	31.63	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4212
549	31.42	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4179
709	26.5	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4019
612	25.43	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4116
1224	25.01	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3504
678	24.37	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4050
646	22.23	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	4082
741	22.23	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3987
1189	22.23	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3539
1125	21.59	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3603
867	20.73	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3861
1617	20.3	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3111
1649	20.09	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3079
1030	19.66	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3698
1684	19.66	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3044
772	18.59	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3956
1092	18.59	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3636
1158	18.59	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3570
804	17.74	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3924
898	17.53	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3830
834	16.46	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3894
1748	16.16	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2980
963	15.18	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3765
1718	14.96	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3010
995	14.53	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3733
931	13.04	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3797
1063	13.04	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	3665
2339	9.4	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2389
2307	7.91	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2421
2405	5.13	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2323
2371	4.49	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2357
2435	3.85	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	2293
3059	2.35	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1669
3028	1.92	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1700
3772	1.92	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	956
3157	1.8	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1571
3124	1.71	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1604
3740	1.28	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	988
3803	1.28	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	925
3092	1.07	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1636
3833	1.03	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	895
3707	0.85	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	1021
4462	0.64	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	266
4401	0.43	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	327
4432	0.21	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	296
4368	0	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	360
4494	0	18	3	49.4647	-15.57	-113.383	-59.450	10	2002	4728	2	266	234
1508	46.69	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1419
1544	40.16	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1383
1330	35.93	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1597
1147	35.54	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1780
640	35.35	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2287
1111	34.78	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1816
1578	34.2	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1349
1686	34.2	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1241
1291	34.01	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1636
1614	33.05	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1313
1721	32.28	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1206
604	31.51	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2323
1437	30.93	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1490
1218	29.97	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1709
567	29.59	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2360
1401	29.01	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1526
1183	28.63	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1744
1795	28.24	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1132
1364	27.86	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1563
1830	27.86	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1097
673	27.47	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2254
1473	27.28	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1454
1757	26.71	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1170
928	24.21	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1999
745	22.67	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2182
1075	22.67	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1852
1868	22.67	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1059
856	22.48	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2071
1038	21.52	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1889
708	20.94	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2219
818	20.75	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2109
781	20.56	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2146
1900	20.37	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1027
963	19.79	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1964
531	18.83	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	2396
1938	17.29	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	989
1974	16.52	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	953
1001	15.18	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	1926
2191	8.45	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	736
2228	6.92	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	699
2296	5.76	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	631
2262	5.19	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	665
2512	3.46	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	415
2548	3.07	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	379
2618	3.07	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	309
2583	2.88	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	344
2866	2.69	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	61
2901	2.11	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	26
2831	1.73	19	2	49.7792	-13.6275	26.693	-24.558	10	2002	2927	2	266	96
